100569|102595
100570|102596
100571|102597
100572|102598
100573|102599
100574|102600
100575|102601
100576|102602
100577|102603
100578|102604
100579|102605
100580|102606
100581|102607
100582|102608
100583|102609
100584|102610
100585|102611
100586|102612
100587|102613
100588|102614
100589|102615
100590|102616
100591|102617
100592|102618
100593|102619
100594|102620
100595|102621
100596|102622
100597|102623
100598|102624
100599|102625
100600|102626
100601|102627
100602|102628
100603|102629
100604|102630
100605|102631
100606|102632
100607|102633
100608|102634
100609|102635
100610|102636
100611|102637
100612|102638
100613|102639
100614|102640
100615|102641
100616|102642
100617|102643
100618|102644
100619|102645
100620|102646
100621|102647
100622|102648
100623|102649
100624|102650
100625|102651
100626|102652
100627|102653
100628|102654
100629|102655
100630|102656
100631|102657
100632|102658
100633|102659
100634|102660
100635|102661
100636|102662
100637|102663
100638|102664
100639|102665
100640|102666
100641|102667
100642|102668
100643|102669
100644|102670
100645|102671
100646|102672
100647|102673
100648|102674
100649|102675
100650|102676
100651|102677
100652|102678
100653|102679
100654|102680
100655|102681
100656|102682
100657|102683
100658|102684
100659|102685
100660|102686
100661|102687
100662|102688
100663|102689
100664|102690
100665|102691
100666|102692
100667|102693
100668|102694
100669|102695
100670|102696
100671|102697
100672|102698
100673|102699
100674|102700
100675|102701
100676|102702
100677|102703
100678|102704
100679|102705
100680|102706
100681|102707
100682|102708
100683|102709
100684|102710
100685|102711
100686|102712
100687|102713
100688|102714
100689|102715
100690|102716
100691|102717
100692|102718
100693|102719
100694|102720
100695|102721
100696|102722
100697|102723
100698|102724
100699|102725
100700|102726
100501|102554
100502|102555
100503|102556
100504|102557
100505|102558
100506|102559
100507|102560
100508|102561
100509|102562
100510|102563
100511|102564
100512|102565
100513|102566
100514|102567
100515|102568
100516|102569
100517|102570
100518|102571
100519|102572
100520|102573
100521|102574
100522|102575
100523|102576
100524|102577
100525|102578
100526|102579
100527|102580
100528|102581
100529|102582
100530|102583
100531|102584
100532|102585
100533|102586
100534|102587
100535|102588
100536|102589
100537|102590
100538|102591
100539|102592
100540|102593
100541|102594
100542|102595
100543|102596
100544|102597
100545|102598
100546|102599
100547|102600
100548|102601
100549|102602
100550|102603
100551|102604
100552|102605
100553|102606
100554|102607
100555|102608
100556|102609
100557|102610
100558|102611
100559|102612
100560|102613
100561|102614
100562|102615
100563|102616
100564|102617
100565|102618
100566|102619
100567|102620
100568|102621
100569|102622
100570|102623
100571|102624
100572|102625
100573|102626
100574|102627
100575|102628
100576|102629
100577|102630
100578|102631
100579|102632
100580|102633
100581|102634
100582|102635
100583|102636
100584|102637
100585|102638
100586|102639
100587|102640
100588|102641
100589|102642
100590|102643
100591|102644
100592|102645
100593|102646
100594|102647
100595|102648
100596|102649
100597|102650
100598|102651
100599|102652
100600|102653
100601|102654
100602|102655
100603|102656
100604|102657
100605|102658
100606|102659
100607|102660
100608|102661
100609|102662
100610|102663
100611|102664
100612|102665
100613|102666
100614|102667
100615|102668
100616|102669
100617|102670
100618|102671
100619|102672
100620|102673
100621|102674
100622|102675
100623|102676
100624|102677
100625|102678
100626|102679
100627|102680
100628|102681
100629|102682
100630|102683
100631|102684
100632|102685
100633|102686
100634|102687
100635|102688
100636|102689
100637|102690
100638|102691
100639|102692
100640|102693
100641|102694
100642|102695
100643|102696
100644|102697
100645|102698
100646|102699
100647|102700
100648|102701
100649|102702
100650|102703
100651|102704
100652|102705
100653|102706
100654|102707
100655|102708
100656|102709
100657|102710
100658|102711
100659|102712
100660|102713
100661|102714
100662|102715
100663|102716
100664|102717
100665|102718
100666|102719
100667|102720
100668|102721
100669|102722
100670|102723
100671|102724
100672|102725
100673|102726
100674|102727
100675|102728
100676|102729
100677|102730
100678|102731
100679|102732
100680|102733
100681|102734
100682|102735
100683|102736
100684|102737
100685|102738
100686|102739
100687|102740
100688|102741
100689|102742
100690|102743
100691|102744
100692|102745
100693|102746
100694|102747
100695|102748
100696|102749
100697|102750
100698|102751
100699|102752
100700|102753
